supplier_id,order_date,order_quantity,promised_delivery_date,actual_delivery_date,on_time,quality_rating,order_value
SUP_0057,2025-01-12,635,2025-01-04,2025-01-08,True,0.8948524189811534,33483.8658754966
SUP_0057,2025-01-09,3590,2025-01-10,2024-12-31,True,0.8692601843700288,21469.88896771392
SUP_0057,2025-01-02,3616,2025-01-09,2025-01-05,True,0.7331855704448048,44917.128016698036
SUP_0057,2024-12-18,2320,2025-01-06,2024-12-31,True,0.7953613301057029,10294.922317897115
SUP_0057,2024-12-20,3776,2024-12-29,2025-01-04,True,0.8032308582311287,2747.7648372078575
SUP_0057,2025-01-02,1462,2025-01-03,2025-01-05,False,0.7464496203336676,27925.72890982699
SUP_0057,2024-12-23,4975,2025-01-01,2025-01-06,True,0.9574924379344278,1789.9351933904188
SUP_0057,2025-02-03,4435,2025-02-06,2025-02-13,True,0.9305001103269561,15439.730931444674
SUP_0057,2025-01-31,1436,2025-02-01,2025-02-04,True,0.7061008920875506,99185.78955873847
SUP_0057,2025-01-20,2910,2025-02-07,2025-02-07,True,0.8722777557575734,36029.45643969236
SUP_0057,2025-01-16,2908,2025-01-22,2025-02-07,True,0.9342445926444358,34762.91113232346
SUP_0057,2025-02-09,3358,2025-01-24,2025-02-14,True,0.8780654945196663,65081.070770384125
SUP_0057,2025-03-07,433,2025-03-03,2025-02-18,True,0.8099287951589054,35063.11176398656
SUP_0057,2025-03-04,2120,2025-02-21,2025-02-23,True,0.9796641066480599,7209.882954259205
SUP_0057,2025-02-18,7116,2025-03-03,2025-03-16,True,0.9762793528301503,1049.2341902591884
SUP_0057,2025-02-28,7853,2025-03-06,2025-03-03,True,0.8826281560092135,63838.23729572668
SUP_0057,2025-03-26,7991,2025-03-28,2025-04-17,True,0.9530089289998946,86837.71302970054
SUP_0057,2025-03-26,6703,2025-03-27,2025-03-25,True,0.9572193812925822,51503.322011449825
SUP_0057,2025-03-20,8500,2025-04-13,2025-04-05,True,0.9835393983799179,88924.37900415584
SUP_0057,2025-04-02,4129,2025-04-08,2025-04-18,True,0.7750173144517895,93772.42718796934
SUP_0057,2025-03-31,8456,2025-03-25,2025-03-30,True,0.8627461980250619,63324.527083932204
SUP_0057,2025-04-12,2861,2025-04-01,2025-04-03,True,0.8418198380202978,20787.3321642036
SUP_0057,2025-05-11,1552,2025-05-12,2025-05-16,True,0.9110338390083925,49363.531713952885
SUP_0057,2025-05-15,5290,2025-06-04,2025-05-25,True,0.7927012744997141,33126.28988493736
SUP_0057,2025-06-04,7640,2025-05-22,2025-06-12,True,0.9757471578565162,35965.674570276315
SUP_0057,2025-05-28,4571,2025-06-01,2025-06-16,True,0.9887833098582,92133.74625395685
SUP_0057,2025-05-23,3724,2025-06-12,2025-05-23,True,0.7581200976589426,91559.47147701988
SUP_0057,2025-05-23,2702,2025-05-26,2025-06-14,True,0.8531378150477495,56228.54895814689
SUP_0057,2025-07-11,5309,2025-06-25,2025-06-18,True,0.7776689770536143,94041.21500500961
SUP_0057,2025-07-02,2122,2025-06-22,2025-07-11,True,0.7316666640833065,65777.86520115334
SUP_0057,2025-06-13,2402,2025-06-20,2025-07-17,True,0.8996059462736129,70639.12969237399
SUP_0057,2025-08-07,6894,2025-07-22,2025-08-15,True,0.9604265288914255,81640.54511621343
SUP_0057,2025-08-07,8522,2025-07-29,2025-08-15,True,0.8424221921741324,69611.48126415284
SUP_0057,2025-07-16,3951,2025-08-04,2025-08-02,False,0.8253749522045553,59413.248790345555
SUP_0057,2025-08-17,4527,2025-09-02,2025-09-02,False,0.9091986424138488,24776.334746162094
SUP_0057,2025-08-23,531,2025-08-30,2025-08-20,True,0.7278502844753537,44994.370449657916
SUP_0057,2025-08-22,4450,2025-09-03,2025-09-13,False,0.7920196181122173,83317.5686166195
SUP_0057,2025-08-27,8405,2025-09-10,2025-09-09,True,0.755027638415301,68794.45604548573
SUP_0057,2025-08-13,7206,2025-08-19,2025-08-17,True,0.9590606240124218,20312.364810456653
SUP_0057,2025-09-24,4600,2025-10-05,2025-09-23,True,0.764322611584817,38863.082796910174
SUP_0057,2025-09-14,5065,2025-09-29,2025-10-11,True,0.8689007573105232,10990.678492520414
SUP_0057,2025-10-03,7576,2025-09-29,2025-09-27,True,0.8232069868912801,65617.93774656151
SUP_0057,2025-10-13,9009,2025-10-22,2025-11-05,True,0.8124348142782546,93744.65628316242
SUP_0057,2025-11-07,2019,2025-10-20,2025-10-21,True,0.7077652209542457,33434.66564005861
SUP_0057,2025-10-22,7663,2025-10-24,2025-11-12,True,0.7670780708324224,50796.42502073118
SUP_0058,2023-11-21,2130,2023-12-01,2023-11-29,True,0.861907356075339,53412.03615110228
SUP_0058,2023-12-05,1834,2023-12-13,2023-12-17,True,0.8965697308608348,50276.47724994411
SUP_0058,2023-11-21,5183,2023-12-16,2023-12-20,True,0.8052128640011671,73888.42355539824
SUP_0058,2023-12-09,807,2023-12-15,2023-11-29,True,0.9558186810030254,94104.13431454384
SUP_0058,2024-01-14,1198,2024-01-15,2024-01-11,True,0.7877851167603669,92824.12197566248
SUP_0058,2024-01-03,8213,2023-12-30,2024-01-18,True,0.9611362096971388,74166.45597033587
SUP_0058,2024-01-18,7488,2024-01-06,2024-01-21,True,0.8791788184336452,6139.786476939969
SUP_0058,2024-01-21,9760,2024-02-17,2024-01-26,True,0.9467902692966516,55434.09201744204
SUP_0058,2024-01-27,7415,2024-02-09,2024-02-15,False,0.8797711751493328,6813.490279395996
SUP_0058,2024-02-08,5532,2024-02-03,2024-02-19,True,0.8445392981272395,21357.065759158813
SUP_0058,2024-02-12,5756,2024-02-13,2024-02-03,True,0.9148344782139597,31365.911258656903
SUP_0058,2024-02-05,6193,2024-02-14,2024-02-11,True,0.7877030348037046,87475.03770084468
SUP_0058,2024-02-05,7125,2024-02-14,2024-02-11,True,0.9409886421446089,92410.70986498936
SUP_0058,2024-02-09,7854,2024-02-01,2024-02-16,True,0.8255026936517831,63193.09193534968
SUP_0058,2024-03-06,753,2024-03-02,2024-03-16,True,0.8273431335504757,43609.301941335725
SUP_0058,2024-03-17,4529,2024-02-28,2024-03-08,True,0.9444709386785062,37130.93117816857
SUP_0058,2024-02-25,8050,2024-03-17,2024-03-15,False,0.9827862593999248,64617.41802415407
SUP_0058,2024-03-13,2146,2024-03-15,2024-03-16,True,0.9724705480892368,31855.19158325134
SUP_0058,2024-03-09,223,2024-03-08,2024-03-18,True,0.8766509379724405,43761.5274000407
SUP_0058,2024-03-30,5121,2024-04-14,2024-04-09,True,0.7246264047191706,6565.227679672669
SUP_0058,2024-04-09,345,2024-03-30,2024-04-19,True,0.8365925923705492,21729.98438772615
SUP_0058,2024-04-08,6939,2024-04-12,2024-04-07,True,0.7089687963405743,91332.76202858925
SUP_0058,2024-03-30,2666,2024-04-02,2024-04-12,True,0.9337205226000801,74940.88688354733
SUP_0058,2024-05-12,9989,2024-05-08,2024-05-09,True,0.9672904998060403,2665.1457079107895
SUP_0058,2024-05-02,2883,2024-05-18,2024-05-18,True,0.8601421826821402,42218.1490044916
SUP_0058,2024-05-22,1078,2024-06-16,2024-06-16,False,0.736155010874257,27905.524717447905
SUP_0058,2024-06-15,2431,2024-06-07,2024-05-25,True,0.7119291120859408,48063.949156704606
SUP_0058,2024-05-21,8155,2024-05-29,2024-06-06,True,0.8158295025328572,20598.714292241122
SUP_0058,2024-06-27,4329,2024-07-11,2024-07-11,False,0.7530372715255946,4665.781630697502
SUP_0058,2024-07-02,4090,2024-07-13,2024-06-23,True,0.9958249934338963,35500.334791705995
SUP_0058,2024-07-30,7762,2024-08-12,2024-07-29,True,0.7076731063113416,3242.462090410448
SUP_0058,2024-08-16,8766,2024-08-02,2024-08-04,True,0.8968091387979584,59876.682658367
SUP_0058,2024-08-06,7993,2024-07-25,2024-08-05,True,0.853746374217393,79994.60630208626
SUP_0058,2024-08-08,3582,2024-08-14,2024-08-12,True,0.8701290524005139,56189.64125958163
SUP_0058,2024-08-01,2431,2024-08-01,2024-07-27,True,0.8580693495233653,45783.80902223231
SUP_0058,2024-08-30,903,2024-08-30,2024-09-10,True,0.7488853817276027,25294.743678580726
SUP_0058,2024-09-08,9073,2024-09-02,2024-09-08,True,0.8640536677561944,85407.33285478475
SUP_0058,2024-08-30,7623,2024-08-29,2024-09-14,True,0.9209925359830278,42449.135432646275
SUP_0058,2024-10-05,5470,2024-09-23,2024-10-02,True,0.8883182606721522,11326.051537630607
SUP_0058,2024-09-28,9713,2024-10-04,2024-10-11,True,0.8822922347846147,32392.057505395467
SUP_0058,2024-10-07,4489,2024-10-14,2024-09-24,True,0.7556018579564653,36193.14389609314
SUP_0058,2024-10-10,3695,2024-09-26,2024-10-06,True,0.8946601879199925,28146.40709673481
SUP_0058,2024-11-12,6539,2024-10-24,2024-11-03,True,0.7082669244597446,77160.96461112174
SUP_0058,2024-11-08,5307,2024-10-26,2024-11-13,True,0.8867908590518873,51529.75003342826
SUP_0058,2024-10-18,9339,2024-10-30,2024-11-01,True,0.856535899263671,76698.450583008
SUP_0058,2024-10-30,8195,2024-11-14,2024-10-24,True,0.9081947701332669,81770.9173021246
SUP_0058,2024-10-16,9841,2024-10-28,2024-11-12,False,0.9374413368572911,47613.54954784697
SUP_0058,2024-12-14,9962,2024-12-10,2024-11-21,True,0.7589162802351911,29845.810472912937
SUP_0058,2024-11-26,2700,2024-12-05,2024-11-22,False,0.7814585727048129,96698.84650505925
SUP_0058,2024-11-22,9776,2024-12-13,2024-11-27,True,0.9584468173699583,67168.96719255371
SUP_0058,2024-12-06,2339,2024-12-02,2024-12-19,True,0.7997600186612275,10053.88305303442
SUP_0058,2025-01-12,6033,2024-12-25,2024-12-22,False,0.755174527918566,45891.199845799594
SUP_0058,2024-12-15,6197,2025-01-03,2024-12-23,True,0.7466088187593996,88316.41237691705
SUP_0058,2024-12-16,1054,2024-12-25,2025-01-17,False,0.8194821374531276,51534.308915352965
SUP_0058,2024-12-18,6547,2025-01-11,2024-12-23,False,0.7482773021613591,22313.346620080007
SUP_0058,2025-02-11,4714,2025-01-24,2025-01-19,True,0.9654202831119556,14351.823602661278
SUP_0058,2025-02-11,797,2025-01-26,2025-02-11,True,0.8467294108832456,21913.594484272584
SUP_0058,2025-01-28,3763,2025-01-22,2025-01-27,False,0.9288925976075078,48259.975036177406
SUP_0058,2025-01-15,9099,2025-02-05,2025-02-10,True,0.9082595673787339,23159.27661718016
SUP_0058,2025-02-16,3132,2025-03-09,2025-02-24,True,0.9845896004084249,31970.573487224123
SUP_0058,2025-02-27,7986,2025-03-14,2025-02-20,True,0.8272037803769408,74266.6349638675
SUP_0058,2025-02-26,1734,2025-02-27,2025-02-27,True,0.7576973333109454,67384.82980393038
SUP_0058,2025-02-16,1711,2025-03-10,2025-03-13,True,0.9842543570076231,43394.983599067324
SUP_0058,2025-02-22,9286,2025-03-07,2025-03-07,False,0.8675434202396732,62637.80125702633
SUP_0058,2025-03-22,7466,2025-04-09,2025-04-10,True,0.805691562416279,28516.5615543359
SUP_0058,2025-04-02,7819,2025-03-26,2025-04-15,True,0.8616264234194788,15231.124327888274
SUP_0058,2025-04-13,5834,2025-03-22,2025-03-28,True,0.9615342310551134,46385.94345691018
SUP_0058,2025-04-27,9293,2025-05-12,2025-04-30,True,0.9595535287131928,82391.01418218363
SUP_0058,2025-05-04,5803,2025-05-13,2025-05-15,True,0.876270985516417,30490.4529590894
SUP_0058,2025-04-25,9397,2025-04-24,2025-05-04,False,0.7197499530182678,90843.61298359308
SUP_0058,2025-04-30,2096,2025-04-26,2025-05-07,True,0.9962450528487566,55260.68406268598
SUP_0058,2025-04-16,3882,2025-05-11,2025-04-27,False,0.7516860215176446,47353.59423415216
SUP_0058,2025-05-29,6233,2025-06-05,2025-06-01,True,0.8916293712005224,68879.39460578671
SUP_0058,2025-06-04,8456,2025-06-09,2025-06-05,True,0.7762587988441448,58419.471971922256
SUP_0058,2025-06-11,6996,2025-06-07,2025-05-23,True,0.8466417266857407,55823.45263784187
SUP_0058,2025-05-19,1898,2025-05-23,2025-06-14,True,0.8700097858179059,83562.45048752407
SUP_0058,2025-05-15,1660,2025-05-22,2025-05-24,True,0.9255235387444756,95497.77796981094
SUP_0058,2025-06-22,7251,2025-07-10,2025-07-14,True,0.9069954534180835,57675.230427895855
SUP_0058,2025-06-15,6201,2025-06-23,2025-06-27,True,0.8556228041521688,23566.36058068697
SUP_0058,2025-07-09,1180,2025-06-24,2025-07-13,True,0.9705838029841619,80326.00691680725
SUP_0058,2025-06-29,7968,2025-07-01,2025-07-12,False,0.9039917461834165,51644.5290787902
SUP_0058,2025-06-23,2760,2025-07-07,2025-07-11,True,0.9842977029576881,22884.228037768262
SUP_0058,2025-08-07,9039,2025-08-07,2025-08-09,False,0.7919960593356918,2857.5337366107237
SUP_0058,2025-08-08,3248,2025-08-11,2025-07-29,False,0.7532176469330834,15869.514747533782
SUP_0058,2025-07-14,6357,2025-08-01,2025-08-08,True,0.9304195796250347,34331.24312710653
SUP_0058,2025-08-21,3837,2025-09-09,2025-08-25,False,0.9601733507924923,98121.992447505
SUP_0058,2025-08-15,267,2025-08-27,2025-08-28,True,0.8251695576597635,97998.71994603142
SUP_0058,2025-10-03,4364,2025-09-30,2025-10-14,True,0.8819180037874623,20550.5363930783
SUP_0058,2025-09-13,6302,2025-09-28,2025-09-17,True,0.9319381043180406,82287.66751105494
SUP_0058,2025-09-19,5587,2025-10-05,2025-10-12,True,0.8187710891393742,50655.193721223186
SUP_0058,2025-09-20,3023,2025-09-24,2025-10-12,True,0.883624604410312,96972.68666124537
SUP_0058,2025-10-06,1956,2025-09-19,2025-09-29,True,0.9258143667287001,11185.471025111725
SUP_0058,2025-10-16,7824,2025-10-29,2025-11-11,True,0.9143855090011482,30534.43122398042
SUP_0058,2025-10-12,5629,2025-11-06,2025-11-09,False,0.7918863745673355,36364.5711105938
SUP_0059,2023-11-30,7963,2023-12-06,2023-12-02,True,0.8347267433513591,61664.25081101498
SUP_0059,2023-12-07,7858,2023-12-06,2023-12-01,True,0.8121044068103467,33152.82311572287
SUP_0059,2023-11-25,3366,2023-12-13,2023-11-27,True,0.8457587506950831,32863.48657932528
SUP_0059,2023-12-20,9748,2023-12-14,2023-12-02,True,0.7338371402768185,69416.80847606779
SUP_0059,2023-11-25,6245,2023-12-12,2023-12-23,True,0.8367031184173563,47047.041625866754
SUP_0059,2023-11-21,4507,2023-12-09,2023-12-24,True,0.8083153880252072,95831.69470631695
SUP_0059,2023-12-07,3074,2023-12-11,2023-12-12,False,0.7453000407707233,6407.009952746334
SUP_0059,2024-01-15,2397,2024-01-19,2023-12-27,True,0.7421476232929076,59928.322019479856
SUP_0059,2023-12-24,8428,2023-12-31,2024-01-07,True,0.8841881383565218,8889.617768839827
SUP_0059,2024-02-14,297,2024-02-17,2024-02-20,True,0.7420134154385153,64100.01693426772
SUP_0059,2024-01-27,5604,2024-01-28,2024-02-09,True,0.8333883929499597,88174.77532448422
SUP_0059,2024-01-30,8499,2024-02-02,2024-02-10,True,0.7118599223987946,1511.9591128375841
SUP_0059,2024-02-03,960,2024-01-30,2024-01-27,True,0.9622876222400563,57107.34659872736
SUP_0059,2024-03-18,8662,2024-03-06,2024-03-11,False,0.8929883793300466,97289.22940090395
SUP_0059,2024-02-25,5078,2024-03-03,2024-03-06,True,0.947778006980294,17106.660799506226
SUP_0059,2024-03-14,1469,2024-03-17,2024-03-10,True,0.8399745358486349,88999.33840841387
SUP_0059,2024-03-29,7306,2024-04-10,2024-04-03,False,0.9448310501390277,95847.52113555698
SUP_0059,2024-04-17,3893,2024-03-29,2024-04-08,True,0.8824549983422968,57916.53935239826
SUP_0059,2024-05-07,9094,2024-05-15,2024-05-06,True,0.8227599593128692,28349.222395534733
SUP_0059,2024-05-13,8443,2024-05-15,2024-05-17,True,0.8640766887235152,29708.267058737405
SUP_0059,2024-05-05,7860,2024-04-30,2024-05-10,True,0.8262349053779522,28073.506448376265
SUP_0059,2024-05-15,4299,2024-05-14,2024-05-06,True,0.9303653394459952,15560.23625290396
SUP_0059,2024-04-28,2082,2024-05-11,2024-05-18,False,0.7203753358309449,79307.13294904397
SUP_0059,2024-06-11,7482,2024-06-13,2024-05-24,False,0.9428753834690783,73830.94333081195
SUP_0059,2024-06-07,3399,2024-06-05,2024-06-08,True,0.7075487147723297,42488.82104178267
SUP_0059,2024-05-20,9732,2024-06-06,2024-06-05,True,0.7007151421486177,37009.39309748836
SUP_0059,2024-06-13,2306,2024-06-05,2024-05-25,True,0.781070459384298,56192.85887369997
SUP_0059,2024-06-04,1191,2024-05-31,2024-05-26,True,0.7989021886403171,82921.45301974347
SUP_0059,2024-06-17,977,2024-06-05,2024-06-16,True,0.8065460362090324,53925.96337860755
SUP_0059,2024-06-13,5547,2024-06-05,2024-06-05,True,0.9008132395166227,21937.712388128573
SUP_0059,2024-06-16,3809,2024-05-26,2024-06-01,True,0.9727799778212682,94835.89814472315
SUP_0059,2024-07-09,8665,2024-07-07,2024-06-25,False,0.853526225857835,65237.24405967093
SUP_0059,2024-07-14,1576,2024-07-10,2024-07-21,True,0.7903724145931308,93293.41309825174
SUP_0059,2024-06-27,5363,2024-07-05,2024-07-11,True,0.8759195245470991,69946.06053358386
SUP_0059,2024-08-09,2297,2024-08-04,2024-08-09,True,0.8815859455676436,74378.36202206847
SUP_0059,2024-07-27,8341,2024-08-10,2024-07-31,True,0.7097297915774419,85614.29581998788
SUP_0059,2024-08-13,1129,2024-08-15,2024-07-31,True,0.8118717081040379,65216.30630128276
SUP_0059,2024-07-31,8775,2024-08-03,2024-08-19,False,0.9583835536749988,65200.60169626254
SUP_0059,2024-07-29,9010,2024-07-25,2024-08-13,True,0.832131656648711,97674.03610507594
SUP_0059,2024-09-03,1194,2024-08-31,2024-08-29,True,0.7340880234368193,53261.91000019506
SUP_0059,2024-08-21,8697,2024-09-15,2024-09-12,True,0.8476532714020801,85370.3057304183
SUP_0059,2024-09-11,3873,2024-09-10,2024-08-23,True,0.8920046631380576,74172.91065685073
SUP_0059,2024-09-01,3004,2024-09-06,2024-09-05,True,0.7991787638032106,35442.87434300663
SUP_0059,2024-08-24,886,2024-09-12,2024-09-11,True,0.7477626185849469,55683.092477935825
SUP_0059,2024-09-29,1446,2024-10-06,2024-10-10,True,0.8835603997665809,32930.482364276104
SUP_0059,2024-09-17,2002,2024-10-15,2024-10-11,True,0.8781105221696439,24118.8618426927
SUP_0059,2024-09-29,308,2024-10-14,2024-10-05,True,0.726408513144342,75608.03012170093
SUP_0059,2024-10-10,1227,2024-10-04,2024-10-03,True,0.7060466657080114,30249.53100749268
SUP_0059,2024-09-22,6781,2024-10-08,2024-10-04,True,0.7151061704585845,36077.37477293689
SUP_0059,2024-11-03,1543,2024-10-29,2024-11-10,True,0.7165207042197926,24889.26278324161
SUP_0059,2024-10-21,4617,2024-10-23,2024-10-26,True,0.9819694830574206,99396.88076850088
SUP_0059,2024-10-16,5752,2024-11-10,2024-11-18,True,0.8431716363500722,42686.337283685025
SUP_0059,2024-11-06,7811,2024-10-26,2024-11-19,True,0.9905115129460771,95903.87121501139
SUP_0059,2024-12-07,5628,2024-12-05,2024-12-04,True,0.9546584318061058,77030.06991055603
SUP_0059,2024-11-21,2801,2024-12-06,2024-12-03,True,0.7115094839092228,91645.81810244551
SUP_0059,2024-11-27,2759,2024-12-03,2024-11-20,True,0.9976100953800247,91799.30239395572
SUP_0059,2024-12-04,4157,2024-12-10,2024-11-22,True,0.8605723562881651,98788.3018007385
SUP_0059,2024-12-04,285,2024-11-22,2024-11-30,True,0.8531446183343994,39091.998016363206
SUP_0059,2024-12-12,3075,2024-12-03,2024-12-07,True,0.7220861677880285,12772.100085626666
SUP_0059,2024-12-18,740,2025-01-05,2025-01-01,True,0.7498242778159687,20317.689935227227
SUP_0059,2024-12-27,6433,2025-01-12,2025-01-12,True,0.9003041792277835,70703.94673269706
SUP_0059,2024-12-24,6002,2025-01-09,2025-01-09,True,0.7824190107478808,10232.596333055004
SUP_0059,2025-01-17,7189,2025-01-29,2025-01-20,True,0.8639754699531039,88982.8706991804
SUP_0059,2025-02-01,7992,2025-01-25,2025-02-08,True,0.7692696593715752,58915.422352754395
SUP_0059,2025-01-18,3113,2025-02-04,2025-01-29,True,0.9518400965487019,25850.879359510534
SUP_0059,2025-02-11,6367,2025-02-08,2025-01-30,True,0.9214539170475868,71908.22832390209
SUP_0059,2025-01-25,7073,2025-02-10,2025-01-22,True,0.9240446212451157,71565.75764799866
SUP_0059,2025-01-28,9237,2025-01-28,2025-02-01,False,0.9333788021189553,22706.61610285922
SUP_0059,2025-01-20,7784,2025-02-02,2025-02-05,True,0.9679148875713891,84296.71709027818
SUP_0059,2025-02-02,7380,2025-02-12,2025-01-22,True,0.7911243753032798,19226.464905671364
SUP_0059,2025-02-16,2108,2025-03-13,2025-03-16,True,0.7475187683176394,3382.4303082394063
SUP_0059,2025-03-13,3769,2025-02-20,2025-02-24,True,0.9261447217340127,2224.3239806210167
SUP_0059,2025-02-21,1110,2025-03-13,2025-03-06,True,0.999111387034482,80763.56404106533
SUP_0059,2025-04-07,5634,2025-03-22,2025-04-10,True,0.9935736491420071,15300.06351513299
SUP_0059,2025-04-04,9768,2025-04-01,2025-03-21,True,0.9628067979758996,83341.19191876333
SUP_0059,2025-03-17,4201,2025-04-10,2025-03-23,True,0.8392055296677429,93839.94881170715
SUP_0059,2025-03-31,3849,2025-03-25,2025-03-21,True,0.8065299289199381,38588.66353982145
SUP_0059,2025-04-10,6794,2025-03-30,2025-04-07,True,0.8522647726568451,99332.31991783474
SUP_0059,2025-04-07,8956,2025-04-02,2025-04-18,True,0.8079880251962602,88425.73418459574
SUP_0059,2025-04-15,1490,2025-05-06,2025-04-25,False,0.8828898678463684,18152.940568170765
SUP_0059,2025-04-14,5289,2025-04-24,2025-04-26,True,0.783912798280304,76518.07181692286
SUP_0059,2025-04-21,8580,2025-05-04,2025-05-10,True,0.9422088166144202,37885.04911743366
SUP_0059,2025-04-19,9476,2025-05-08,2025-05-16,True,0.7393181496122008,14205.090301190996
SUP_0059,2025-06-08,882,2025-05-30,2025-05-25,False,0.7355860800716166,65578.55836635671
SUP_0059,2025-05-14,7636,2025-06-04,2025-06-14,True,0.7230203060538148,10081.209924242507
SUP_0059,2025-05-23,1059,2025-05-31,2025-06-13,True,0.7204517873306807,32971.71346709094
SUP_0059,2025-05-20,6383,2025-05-22,2025-05-25,True,0.8506947422794403,97844.02253100844
SUP_0059,2025-06-04,1327,2025-05-24,2025-06-08,True,0.9434048155789174,81728.90836002989
SUP_0059,2025-05-30,1223,2025-05-29,2025-05-20,False,0.7043677000514424,79091.79783608748
SUP_0059,2025-06-20,7514,2025-06-26,2025-07-10,True,0.8732486639069102,52164.621168020036
SUP_0059,2025-07-12,8678,2025-06-21,2025-06-18,True,0.7560241125820896,50671.08599671775
SUP_0059,2025-07-12,7443,2025-06-29,2025-07-12,True,0.9595320093813787,93057.14439065199
SUP_0059,2025-06-19,3744,2025-06-20,2025-06-23,True,0.9101707068158816,85942.5277923695
SUP_0059,2025-07-10,5118,2025-07-01,2025-06-29,True,0.7906093284946392,21982.480186915003
SUP_0059,2025-06-30,6561,2025-07-02,2025-07-16,True,0.8089126960098317,16317.344376584611
SUP_0059,2025-06-23,134,2025-07-08,2025-07-15,False,0.8748936046882245,7322.5023029514505
SUP_0059,2025-07-17,9416,2025-08-11,2025-07-29,True,0.8479171910223859,15746.96916604793
SUP_0059,2025-07-17,4344,2025-08-09,2025-08-10,True,0.9271244757218012,78914.65874042241
SUP_0059,2025-08-13,3020,2025-08-29,2025-09-07,False,0.8873089126945456,48836.831773472695
SUP_0059,2025-08-26,1962,2025-09-03,2025-09-07,True,0.7674344905270177,64667.76745662016
SUP_0059,2025-08-12,5359,2025-09-05,2025-08-17,False,0.7408659893749153,4266.679361738065
SUP_0059,2025-08-24,6433,2025-08-28,2025-08-30,False,0.7516436302844685,3334.639550714498
SUP_0059,2025-09-22,2097,2025-09-20,2025-10-14,True,0.9651904984857742,76296.88645802924
SUP_0059,2025-10-10,6508,2025-10-06,2025-10-01,True,0.9653933243550683,72738.4819553997
SUP_0059,2025-10-26,4637,2025-10-25,2025-10-18,True,0.8059180527700787,65181.94371085572
SUP_0059,2025-10-18,9193,2025-10-31,2025-10-30,True,0.8897207168870249,89386.17874839104
SUP_0059,2025-10-22,8462,2025-11-08,2025-10-24,True,0.9445891973791671,56686.6469286359
SUP_0060,2023-12-10,2823,2023-12-20,2023-12-12,True,0.9123378193079279,89190.10006834925
SUP_0060,2023-11-23,1271,2023-11-29,2023-12-25,True,0.8001762790601356,88439.28754466995
SUP_0060,2023-11-21,8974,2023-12-02,2023-12-06,False,0.8643121381922334,92522.48340170184
SUP_0060,2023-12-13,3059,2023-11-30,2023-12-21,True,0.9253117137805571,87828.3879186117
SUP_0060,2023-12-10,7763,2023-12-14,2023-12-22,True,0.8861581943399239,2282.1210436849706
SUP_0060,2023-12-07,1537,2023-12-11,2023-12-25,True,0.7403725691885747,2776.220502290179
SUP_0060,2023-12-06,1475,2023-12-01,2023-12-01,True,0.9183383111449079,34945.86447182764
SUP_0060,2024-01-01,4479,2024-01-06,2024-01-10,False,0.9772074773082646,55577.650813409586
SUP_0060,2024-01-17,7917,2024-01-11,2023-12-28,False,0.8132652785992732,49591.530183592266
SUP_0060,2024-01-08,7492,2024-01-09,2024-01-19,True,0.7241837826001128,28131.92458680656
SUP_0060,2024-01-14,4297,2024-01-08,2023-12-29,True,0.9088217869504017,9763.464886048907
SUP_0060,2023-12-24,6537,2023-12-28,2024-01-12,True,0.8770273656019956,11207.47512290642
SUP_0060,2023-12-21,4514,2024-01-10,2024-01-09,True,0.778146413674969,66280.127489026
SUP_0060,2023-12-30,4805,2024-01-13,2023-12-28,True,0.7553754001081235,53864.424752278486
SUP_0060,2023-12-25,1249,2023-12-29,2023-12-29,True,0.8279095990225493,79020.04159652015
SUP_0060,2024-01-16,1650,2024-01-03,2024-01-23,True,0.8804570399584443,39733.84718130431
SUP_0060,2024-02-10,3655,2024-02-05,2024-02-15,True,0.9414475230110443,79816.54363075644
SUP_0060,2024-01-29,5142,2024-01-30,2024-02-14,True,0.9264689607448232,52872.211815973715
SUP_0060,2024-02-12,6534,2024-02-14,2024-02-02,True,0.9013614093332012,77245.70256941573
SUP_0060,2024-01-28,1857,2024-02-16,2024-02-16,True,0.8016500134940068,77173.26498566633
SUP_0060,2024-03-09,6827,2024-03-01,2024-03-03,True,0.800497259039712,73221.99372948369
SUP_0060,2024-02-27,5486,2024-03-08,2024-03-02,True,0.8955024018056501,46240.636265043206
SUP_0060,2024-03-15,2198,2024-02-26,2024-03-20,True,0.749375377812691,47366.19939207292
SUP_0060,2024-03-15,581,2024-03-04,2024-03-11,False,0.8621867989580703,24568.937492951143
SUP_0060,2024-03-10,7971,2024-03-10,2024-02-25,False,0.8953095884966571,77739.3559928979
SUP_0060,2024-02-26,8490,2024-02-29,2024-03-04,True,0.8415762796784417,82514.3561563717
SUP_0060,2024-02-27,8588,2024-03-01,2024-03-15,True,0.8904972267657076,3808.6516861625955
SUP_0060,2024-03-08,7350,2024-03-12,2024-03-21,False,0.7994463260488873,54969.195391993446
SUP_0060,2024-04-12,2238,2024-03-27,2024-04-19,True,0.7828637729962687,45409.387665508126
SUP_0060,2024-03-31,2730,2024-03-30,2024-04-07,False,0.9902279047603462,2217.0585180942026
SUP_0060,2024-04-11,6148,2024-04-08,2024-04-18,True,0.8821188658038586,61264.91625337599
SUP_0060,2024-04-07,836,2024-04-13,2024-04-20,True,0.889349358549908,31686.628307627816
SUP_0060,2024-03-29,6763,2024-03-28,2024-04-03,True,0.7516772628708047,31843.314544322548
